,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,EDUCATION,MARITAL_STATUS,GEN_INDUSTRY,GEN_TITLE,ORG_TP_STATE,ORG_TP_FCAPITAL,JOB_DIR,FAMILY_INCOME,PERSONAL_INCOME,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,TP_PROVINCE,REGION_NM,REG_FACT_FL,FACT_POST_FL,REG_POST_FL,REG_FACT_POST_FL,REG_FACT_POST_TP_FL,FL_PRESENCE_FL,OWN_AUTO,AUTO_RUS_FL,HS_PRESENCE_FL,COT_PRESENCE_FL,GAR_PRESENCE_FL,LAND_PRESENCE_FL,CREDIT,TERM,FST_PAYMENT,GPF_DOCUMENT_FL,FACT_LIVING_TERM,WORK_TIME,FACT_PHONE_FL,REG_PHONE_FL,GEN_PHONE_FL,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,LOAN_NUM_PAYM,LOAN_DLQ_NUM,LOAN_MAX_DLQ,LOAN_AVG_DLQ_AMT,LOAN_MAX_DLQ_AMT,PREVIOUS_CARD_NUM_UTILIZED,AGE_CATEGORY,WITHOUT_DELAY,REG_ADDRESS_PROVINCE_FREQ,FACT_ADDRESS_PROVINCE_FREQ,SOLVENCY
93,0,63,0,0,1,3,2,1,0,3,0,2,0,1,0,10000.0,23,23,23,23,3,0,0,0,0,0,0,0,0,0,0,0,0,7199.0,6,800.0,1,132,24.0,0,0,0,1,1,6,0,0,0.0,0.0,0.0,4,1,184,183,8.3344909015141
94,0,31,0,0,1,4,2,3,0,16,9,2,0,7,1,18000.0,50,49,49,46,4,0,0,0,0,0,0,0,0,1,0,0,1,10000.0,6,3555.0,0,82,94.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,1,1,143,141,10.799999999999999
95,0,58,0,0,1,1,0,3,0,10,3,0,0,1,1,15000.0,51,50,50,47,3,0,0,0,0,0,0,0,0,1,0,0,0,21984.55,10,3880.0,1,180,108.0,1,0,0,1,1,4,1,1,2720.0,2720.0,0.0,2,0,217,213,6.822973406323987
96,0,48,0,0,1,0,2,0,0,7,0,0,0,1,0,12000.0,52,51,51,48,3,0,0,0,0,0,0,0,0,0,0,0,0,3140.0,4,350.0,1,144,25.0,0,0,0,1,1,4,1,1,890.0,890.0,0.0,0,0,159,159,15.286624203821656
97,0,37,0,0,0,3,0,0,0,6,9,2,0,1,0,7300.0,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10953.0,4,11337.0,1,132,190.0,0,0,0,1,1,4,0,0,0.0,0.0,0.0,1,1,407,404,2.6659362731671687
98,0,52,0,0,0,4,2,0,3,5,1,0,0,6,1,25000.0,50,49,49,46,4,0,0,0,0,0,1,0,0,0,0,0,0,8442.0,5,938.0,0,156,348.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,2,1,143,141,14.806917791992419
99,0,52,0,0,0,4,2,0,3,4,0,2,0,0,0,8000.0,44,44,44,42,1,0,0,0,0,0,1,0,0,0,0,0,0,5650.0,6,630.0,0,46,96.0,1,0,0,1,1,4,0,0,0.0,0.0,0.0,2,1,131,129,8.495575221238939
100,0,37,0,0,1,4,2,0,2,3,2,2,0,1,0,12000.0,44,44,44,42,1,1,0,1,1,0,0,1,1,0,0,0,0,8991.0,9,0.0,1,60,120.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,1,1,131,129,12.012012012012011
101,0,22,0,0,1,3,2,0,3,4,1,2,0,1,0,8000.0,30,30,30,29,0,1,1,0,1,0,0,0,0,0,0,0,0,18900.0,10,2100.0,1,20,10.0,1,0,0,1,1,4,0,0,0.0,0.0,0.0,3,1,331,324,4.232804232804233
102,0,36,0,0,0,0,1,0,0,0,4,0,0,1,1,10000.0,53,52,52,49,6,0,0,0,0,0,0,0,0,0,1,0,0,3906.0,6,500.0,0,180,205.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,1,1,199,199,15.360983102918587
103,0,37,0,0,1,3,0,1,0,7,0,0,0,1,0,14500.0,52,51,51,48,3,0,0,0,0,0,0,0,0,0,0,0,0,7452.4,6,1900.0,1,163,62.0,1,0,0,1,1,6,0,0,0.0,0.0,0.0,1,1,159,159,11.67409156781708
104,0,63,1,1,1,0,2,0,0,8,8,3,1,5,3,5000.0,48,47,47,45,9,0,0,0,0,0,0,0,0,1,0,0,0,7319.0,6,1292.0,0,198,81.93389388228472,1,0,1,1,1,6,0,0,0.0,0.0,0.0,4,1,154,149,4.098920617570706
105,0,26,0,0,1,4,2,3,3,3,1,2,0,1,0,10000.0,34,53,53,13,2,0,0,0,0,1,1,0,0,0,0,1,0,20700.0,10,3000.0,0,240,14.0,1,0,0,2,1,6,1,1,2500.0,2500.0,0.0,3,0,134,55,4.830917874396135
106,1,57,1,1,0,4,2,0,0,8,8,3,1,5,0,3000.0,6,6,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,3280.0,6,3000.0,0,252,81.93389388228472,1,1,1,1,1,5,0,0,0.0,0.0,0.0,2,1,331,332,5.487804878048781
107,0,45,0,0,0,3,0,1,3,5,0,4,0,1,0,5000.0,27,27,27,30,9,1,0,1,1,0,0,0,0,1,0,0,0,4947.0,6,873.0,0,84,12.0,0,0,0,1,1,6,0,0,0.0,0.0,0.0,0,1,222,221,6.064281382656155
108,0,22,0,0,1,3,1,0,0,16,0,2,0,1,0,12000.0,26,26,26,26,7,0,0,0,0,0,0,0,0,0,0,0,0,9621.0,6,1069.0,0,72,19.0,0,0,0,1,1,4,0,0,0.0,0.0,0.0,3,1,674,674,7.483629560336763
109,0,57,0,1,1,4,2,1,3,4,0,0,0,1,1,30000.0,42,42,42,21,5,1,1,0,1,1,0,1,1,0,0,0,0,37752.0,6,5148.0,1,360,48.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,2,1,170,168,4.767959313413859
110,0,57,1,1,1,4,2,0,0,8,8,3,1,5,0,6000.0,54,54,54,50,3,0,0,0,0,0,0,0,0,1,0,0,0,16720.0,6,2000.0,0,252,81.93389388228472,1,0,1,1,1,5,0,0,0.0,0.0,0.0,2,1,177,174,2.15311004784689
111,0,39,0,0,1,0,1,3,0,3,9,2,0,1,1,27000.0,13,13,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,4950.0,4,2000.0,1,77,180.0,1,0,0,1,1,4,0,0,0.0,0.0,0.0,1,1,239,237,21.818181818181817
112,0,37,0,0,0,0,1,0,0,6,5,0,0,1,1,9000.0,11,11,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,11230.0,4,3000.0,0,96,120.0,1,0,0,1,1,4,0,0,0.0,0.0,0.0,1,1,122,119,3.205699020480855
113,0,41,0,0,1,4,2,0,3,4,6,2,0,1,0,18000.0,33,33,33,22,8,0,0,0,0,0,0,1,1,0,0,0,0,16190.0,4,1800.0,1,228,252.0,1,0,0,1,1,4,0,0,0.0,0.0,0.0,0,1,117,136,4.4471896232242125
114,0,34,0,0,1,0,1,0,0,2,4,2,0,1,0,6000.0,23,23,23,23,3,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,3,5670.0,0,84,24.0,0,0,0,2,2,6,0,0,0.0,0.0,0.0,1,1,184,183,1.7999999999999998
115,0,44,0,0,1,3,2,0,0,10,4,0,0,0,1,15000.0,8,8,8,8,1,0,0,0,0,0,0,1,1,0,0,0,0,7800.0,5,15000.0,1,516,36.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,0,1,674,674,9.615384615384615
116,0,38,0,0,1,3,0,0,0,3,4,2,0,4,1,13500.0,29,29,29,28,7,1,0,1,1,0,1,0,0,0,0,0,0,3890.0,6,700.0,0,46,120.0,1,1,0,1,1,5,0,0,0.0,0.0,0.0,1,1,287,286,20.82262210796915
117,0,40,0,0,0,3,0,3,0,2,1,2,0,1,0,6500.0,16,16,16,16,7,1,0,1,1,0,0,0,0,0,0,0,0,5020.0,3,15000.0,0,24,120.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,1,1,459,454,3.8844621513944224
118,0,40,0,0,1,0,1,0,0,15,1,0,0,3,1,14000.0,41,41,41,39,9,0,0,0,0,0,1,1,1,0,0,0,0,9050.0,4,12000.0,1,24,156.0,0,0,0,1,1,4,0,0,0.0,0.0,0.0,1,1,287,286,6.1878453038674035
119,0,27,0,0,0,3,0,4,0,10,9,0,0,1,1,15000.0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,27000.0,10,3000.0,0,12,16.0,0,0,0,1,1,8,0,0,0.0,0.0,0.0,3,1,253,250,5.555555555555555
120,0,29,0,0,1,3,0,3,0,3,1,2,0,1,1,20000.0,47,46,46,44,5,0,0,0,0,0,0,0,0,0,0,0,0,18984.0,5,1912.0,0,37,84.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,3,1,416,415,5.267593763168984
121,0,28,0,0,0,3,0,3,0,12,4,0,1,1,1,10000.0,46,55,55,51,8,0,0,0,0,0,0,0,0,0,0,0,0,4250.0,6,4000.0,0,24,12.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,3,1,257,255,14.117647058823529
122,0,41,0,0,0,0,0,0,3,5,4,0,0,1,0,8600.0,32,32,32,32,7,0,0,0,0,0,1,0,0,0,0,0,0,2881.0,6,509.0,1,248,38.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,0,1,214,216,17.91044776119403
123,0,39,0,0,0,3,0,0,0,0,0,1,0,1,1,35000.0,21,21,21,21,5,0,0,0,0,0,0,0,0,0,0,0,0,34804.0,6,4746.0,1,94,72.0,1,1,0,1,1,5,0,0,0.0,0.0,0.0,1,1,191,189,6.033789219629927
124,0,43,0,0,1,4,2,1,0,11,1,0,0,1,1,15000.0,33,33,33,22,8,0,0,0,0,0,0,1,0,0,0,0,0,6898.0,12,2000.0,1,360,144.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,0,1,117,136,26.094520150768336
125,0,57,1,1,0,4,2,0,4,8,8,3,1,5,3,8000.0,9,9,9,9,4,0,0,0,0,0,1,0,0,0,0,0,0,5970.0,3,5000.0,1,180,81.93389388228472,1,0,1,2,2,5,0,0,0.0,0.0,0.0,2,1,155,154,4.0201005025125625
126,0,50,0,0,0,4,2,3,0,2,1,2,0,1,1,15000.0,29,29,29,28,7,0,0,0,0,0,0,0,0,0,0,0,0,14611.0,5,769.0,1,253,216.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,0,1,287,286,5.133118883033331
127,0,38,0,0,1,2,1,1,0,7,1,0,0,1,1,38000.0,22,22,22,22,8,1,0,1,1,1,1,1,1,1,0,0,0,19590.0,8,7000.0,1,180,36.0,1,0,0,3,2,19,0,0,0.0,0.0,0.0,1,1,130,119,15.518121490556407
128,0,51,0,0,0,4,2,0,2,4,1,2,0,1,1,25000.0,38,56,56,52,10,1,0,1,1,1,1,0,0,0,0,0,0,3590.0,4,1000.0,0,60,72.0,1,1,0,1,1,4,0,0,0.0,0.0,0.0,2,1,144,207,27.855153203342617
129,1,54,0,0,0,3,0,0,3,11,0,0,0,1,1,11000.0,10,10,10,10,5,1,0,1,1,0,1,0,0,0,0,0,0,22072.0,6,8008.0,0,18,15.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,2,1,252,254,2.9902138455962306
130,0,35,0,0,0,3,0,3,0,17,1,0,0,1,1,15000.0,43,43,43,41,9,0,0,0,0,0,0,0,0,0,0,0,0,8132.0,5,2239.0,0,1,70.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,1,1,264,266,9.222823413674373
131,0,27,0,0,0,0,1,3,0,0,5,1,0,1,1,10000.0,47,46,46,44,5,1,1,0,1,0,0,0,0,0,0,0,0,27356.0,12,4000.0,1,18,10.0,0,0,0,1,1,7,0,0,0.0,0.0,0.0,3,1,416,415,4.386606228980845
132,0,48,0,0,0,0,2,2,0,4,0,0,0,1,0,6000.0,55,57,57,53,0,0,0,0,0,0,1,0,0,0,0,0,0,3500.0,6,1000.0,0,59,24.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,0,1,148,144,10.285714285714285
133,0,50,0,0,0,4,2,0,0,18,1,0,0,1,1,12000.0,21,21,21,21,5,0,0,0,0,0,0,0,0,0,0,0,0,16680.0,3,5320.0,1,119,48.0,0,0,0,1,1,3,0,0,0.0,0.0,0.0,0,1,191,189,2.158273381294964
134,0,41,0,0,0,0,1,0,0,4,4,2,0,1,3,5000.0,50,49,49,46,4,0,0,0,0,0,0,0,0,0,0,0,0,3034.0,5,535.0,0,192,228.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,0,1,143,141,8.23994726433751
135,0,42,0,0,0,3,0,4,0,9,0,0,0,1,0,10000.0,56,58,58,54,4,1,1,0,1,0,1,0,0,0,0,0,0,6690.0,3,2000.0,0,174,126.0,1,0,0,2,2,9,0,0,0.0,0.0,0.0,0,1,167,170,4.484304932735426
136,0,29,0,0,1,3,0,0,0,3,0,2,0,1,0,6200.0,49,48,48,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6990.0,6,6000.0,1,5,3.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,3,1,177,171,5.3218884120171674
137,0,27,0,0,1,4,2,0,3,9,1,4,0,1,1,10000.0,57,59,59,55,6,0,0,0,0,0,0,0,0,0,0,0,0,2090.0,6,0.0,1,48,24.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,3,1,180,180,28.70813397129187
138,0,40,0,0,1,0,1,3,0,0,6,0,0,6,1,20000.0,46,55,55,51,8,0,0,0,0,0,1,0,0,0,1,0,0,7080.0,6,1000.0,0,187,24.0,1,0,0,1,1,6,3,1,1360.0,1360.0,0.0,1,0,257,255,16.949152542372882
139,0,29,0,0,0,4,2,0,3,0,6,0,0,6,0,15000.0,26,26,26,26,7,0,0,0,0,0,0,0,0,0,0,0,0,7380.0,6,1302.0,0,49,18.0,0,0,0,1,1,8,2,1,1402.92,1410.0,0.0,3,0,674,674,12.195121951219512
140,0,53,0,0,0,4,2,1,2,13,0,0,0,0,3,6000.0,41,41,41,39,9,0,0,0,0,0,0,0,0,1,0,0,0,5695.0,6,1005.0,0,216,120.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,2,1,287,286,6.321334503950834
141,0,46,0,0,1,3,2,3,0,4,1,0,0,0,0,8000.0,7,7,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,9100.0,4,6000.0,0,21,48.0,0,0,0,1,1,4,0,0,0.0,0.0,0.0,0,1,194,198,3.5164835164835164
142,0,57,1,1,0,0,2,0,4,8,8,3,1,5,0,7000.0,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,7360.0,9,1000.0,0,360,81.93389388228472,1,0,1,1,1,5,0,0,0.0,0.0,0.0,2,1,407,404,8.559782608695652
143,0,32,0,0,0,3,0,0,3,7,0,0,0,1,0,10500.0,58,60,60,56,4,1,0,1,1,0,0,0,0,0,0,0,0,4430.0,5,500.0,1,120,60.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,1,1,181,177,11.851015801354402
144,0,56,0,0,0,4,2,0,0,4,1,0,0,1,1,170000.0,10,10,10,10,5,0,0,0,0,0,1,0,0,0,0,0,1,12500.0,4,1457.0,1,132,120.0,1,0,0,1,1,4,1,1,3520.0,3520.0,0.0,2,0,252,254,54.4
145,0,51,0,1,0,4,2,0,0,6,0,2,0,1,0,15000.0,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,5694.0,12,1005.0,0,156,312.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,2,1,331,332,31.612223393045312
146,0,31,0,0,0,0,1,3,2,19,1,0,0,6,0,15000.0,26,26,26,26,7,0,0,0,0,0,1,0,0,0,0,0,0,17990.0,6,3000.0,0,96,28.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,1,1,674,674,5.00277932184547
147,0,51,0,0,0,0,2,0,0,3,2,2,0,1,0,10000.0,59,61,61,57,0,0,0,0,0,0,0,0,0,0,0,0,0,3690.0,9,410.0,1,300,42.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,2,1,164,158,24.390243902439025
148,0,43,0,0,0,3,0,0,0,6,1,2,0,1,0,8000.0,59,61,61,57,0,0,0,0,0,0,0,0,0,0,0,0,0,13120.0,6,13650.0,0,75,360.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,0,1,164,158,3.658536585365854
149,0,35,0,0,0,3,0,0,0,2,0,2,0,1,0,10000.0,8,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,30471.0,6,4000.0,0,72,13.0,1,0,0,2,2,6,0,0,0.0,0.0,0.0,1,1,674,674,1.9690853598503495
150,0,38,0,0,0,4,2,0,3,0,1,0,0,6,0,9000.0,43,43,43,41,9,0,0,0,0,0,0,0,0,0,0,0,0,5500.0,6,1000.0,0,132,30.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,1,1,264,266,9.818181818181818
151,0,55,0,0,1,4,2,0,0,9,1,0,0,1,1,20000.0,25,25,25,25,4,0,0,0,0,0,1,0,0,0,0,1,0,43515.0,5,30000.0,1,300,420.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,2,1,301,301,2.298058140870964
152,0,37,0,0,0,0,1,3,2,5,3,0,0,6,2,60000.0,20,20,20,20,8,0,0,0,0,0,0,0,0,0,0,0,0,83106.0,6,20000.0,1,168,7.0,1,0,0,1,1,6,0,0,0.0,0.0,0.0,1,1,156,155,4.331817197314273
153,0,38,0,0,1,0,1,1,0,7,0,2,0,1,0,10000.0,16,16,16,16,7,0,0,0,0,0,0,1,1,0,0,0,0,9000.0,6,1100.0,0,84,108.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,1,1,459,454,6.666666666666667
154,0,23,0,0,0,0,1,1,3,3,4,2,0,0,3,8000.0,47,46,46,44,5,0,0,0,0,0,0,0,0,0,0,0,0,4520.0,6,1150.0,0,23,48.0,0,0,0,1,1,6,1,1,870.0,870.0,0.0,3,0,416,415,10.619469026548671
155,0,53,0,0,1,0,2,0,0,5,0,0,0,1,1,7000.0,40,40,40,38,2,0,0,0,0,0,0,1,0,1,0,0,0,21550.0,8,5000.0,1,360,360.0,0,0,0,1,1,6,0,0,0.0,0.0,0.0,2,1,426,426,2.5986078886310904
156,0,40,0,0,1,0,2,0,0,5,0,0,0,0,0,7800.0,41,41,41,39,9,0,0,0,0,0,0,0,0,1,0,0,0,6750.0,6,750.0,0,192,180.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,1,1,287,286,6.933333333333334
157,0,59,0,1,0,1,0,1,0,20,1,2,0,1,2,18000.0,33,33,33,22,8,0,0,0,0,0,1,0,0,0,0,0,0,20690.0,12,2300.0,0,424,180.0,1,0,0,2,1,15,0,0,0.0,0.0,0.0,2,1,117,136,10.43982600289995
158,0,37,0,0,0,0,1,0,0,15,1,0,1,1,0,10000.0,51,50,50,47,3,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,3,7500.0,1,192,24.0,0,0,0,1,1,3,0,0,0.0,0.0,0.0,1,1,217,213,6.0
159,1,27,0,0,1,0,1,1,0,10,1,1,0,7,0,12000.0,60,62,62,58,2,0,0,0,0,0,1,0,0,0,0,0,1,6600.0,6,1170.0,0,48,12.0,1,0,0,2,2,18,0,0,0.0,0.0,0.0,3,1,196,195,10.909090909090908
160,0,63,0,0,0,4,2,3,0,6,3,2,0,1,1,25000.0,61,63,63,59,7,0,0,0,0,0,0,0,0,0,0,0,0,5390.0,3,600.0,0,150,120.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,4,1,131,134,13.914656771799628
161,0,57,0,0,0,4,2,0,2,11,1,2,0,1,0,12000.0,46,55,55,51,8,1,0,1,1,0,0,0,0,1,0,0,0,9750.0,4,16000.0,0,36,240.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,2,1,257,255,4.923076923076923
162,1,42,0,0,1,4,2,0,2,11,1,0,0,1,0,15000.0,43,43,43,41,9,0,0,0,0,0,0,1,1,0,0,0,0,2889.0,3,1500.0,0,81,216.0,1,0,0,2,2,4,0,0,0.0,0.0,0.0,0,1,264,266,15.576323987538942
163,0,31,0,0,1,0,1,4,0,7,1,0,0,0,0,10000.0,56,58,58,54,4,1,1,0,1,0,0,0,0,0,0,0,0,29700.0,12,3300.0,1,60,84.0,1,0,0,3,2,12,0,0,0.0,0.0,0.0,1,1,167,170,4.040404040404041
164,0,33,0,0,0,0,1,1,0,0,0,0,0,1,3,3300.0,43,43,43,41,9,0,0,0,0,0,0,0,0,0,0,0,0,2890.0,4,510.0,0,53,85.0,0,0,0,1,1,4,0,0,0.0,0.0,0.0,1,1,264,266,4.567474048442906
165,0,31,0,0,1,3,1,1,0,10,2,0,0,1,1,30000.0,26,26,26,26,7,0,0,0,0,0,0,0,0,0,0,0,0,29615.0,12,5226.9,0,13,27.0,0,0,0,2,1,18,2,1,2750.0,3160.0,0.0,1,0,674,674,12.156002026000339
166,0,51,0,0,0,0,2,0,0,4,0,0,0,1,0,8000.0,31,31,31,31,0,0,0,0,0,0,1,0,0,0,0,0,0,5740.0,6,500.0,0,28,336.0,0,0,0,2,1,12,0,0,0.0,0.0,0.0,2,1,167,165,8.362369337979095
167,0,28,0,0,1,3,1,1,0,7,1,0,0,1,1,25000.0,29,29,29,28,7,0,0,0,0,0,0,0,0,0,0,0,0,4673.0,5,150.0,1,100,40.0,1,0,0,2,2,9,1,1,990.85,990.85,0.0,3,0,287,286,26.749411512946715
168,0,27,0,0,0,3,0,1,3,13,0,0,0,1,0,6000.0,28,28,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5490.0,6,4500.0,0,96,36.0,0,0,0,1,1,6,0,0,0.0,0.0,0.0,3,1,188,188,6.557377049180328
169,0,48,0,0,1,3,0,3,0,11,1,0,0,1,0,10000.0,39,39,39,37,4,0,0,0,0,0,0,1,1,1,0,0,0,11590.0,6,1300.0,0,240,36.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,0,1,171,173,5.176876617773943
170,0,24,0,0,1,3,0,3,0,5,1,4,0,1,3,6500.0,40,40,40,38,2,0,0,0,0,0,0,0,0,0,0,0,0,35530.0,12,5000.0,0,101,12.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,3,1,426,426,2.195327891922319
171,0,29,0,0,1,3,0,0,0,15,1,0,0,1,1,25000.0,35,35,35,33,6,0,0,0,0,0,1,0,0,0,0,0,0,5436.0,6,4000.0,0,48,12.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,3,1,97,95,27.59381898454746
172,0,64,0,1,0,3,2,0,4,6,0,2,0,1,3,9300.0,56,58,58,54,4,0,0,0,0,0,1,0,0,0,0,0,0,3350.0,4,1000.0,0,168,81.93389388228472,1,0,0,1,1,4,0,0,0.0,0.0,0.0,4,1,167,170,11.104477611940299
173,0,49,0,0,1,3,0,1,3,5,0,0,0,0,0,10000.0,59,61,61,57,0,0,0,0,0,0,0,0,0,0,0,0,0,3690.0,6,410.0,0,108,96.0,0,0,0,1,1,6,1,1,730.0,730.0,0.0,0,0,164,158,16.260162601626018
174,0,23,0,0,1,4,2,1,3,0,1,0,0,1,2,15000.0,32,32,32,32,7,0,0,0,0,0,0,0,0,0,0,0,0,6990.0,3,6000.0,1,120,24.0,1,0,0,1,1,3,0,0,0.0,0.0,0.0,3,1,214,216,6.437768240343348
175,0,34,0,0,1,3,0,3,0,3,9,2,0,1,0,8000.0,16,16,16,16,7,0,0,0,0,0,1,0,0,0,0,0,0,8880.0,6,0.0,0,12,60.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,1,1,459,454,5.405405405405405
176,1,35,0,0,1,4,2,0,3,0,0,0,0,0,0,13000.0,40,40,40,38,2,1,1,0,1,0,0,0,0,0,0,0,0,11727.0,6,1303.0,0,5,6.0,0,0,0,1,1,6,0,0,0.0,0.0,0.0,1,1,426,426,6.65131747249936
177,0,34,0,0,0,3,0,3,0,7,2,2,0,1,1,18000.0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,32800.0,3,3700.0,0,60,120.0,1,0,0,2,2,6,0,0,0.0,0.0,0.0,1,1,253,250,1.646341463414634
178,0,49,0,0,0,4,2,0,1,6,0,2,0,1,0,10000.0,8,8,8,8,1,1,0,1,1,0,0,0,0,1,0,0,0,13920.0,10,5000.0,1,60,36.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,0,1,674,674,7.183908045977011
179,0,29,0,0,1,4,2,3,3,14,0,0,0,1,0,20000.0,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,24330.0,6,10000.0,0,48,18.0,0,0,0,1,1,6,0,0,0.0,0.0,0.0,3,1,292,292,4.932182490752158
180,0,57,0,0,1,1,2,4,0,5,2,0,0,2,0,12000.0,60,62,62,58,2,0,0,0,0,0,0,1,0,0,0,0,0,12999.0,6,2000.0,1,217,72.0,1,0,0,1,1,6,0,0,0.0,0.0,0.0,2,1,196,195,5.53888760673898
181,0,63,0,1,0,1,2,3,0,2,3,2,0,2,1,20000.0,17,17,17,17,3,0,0,0,0,0,0,0,0,1,0,0,1,37880.0,3,4300.0,0,350,410.0,1,1,0,1,1,3,1,1,13920.0,13920.0,0.0,4,0,206,202,1.5839493136219642
182,0,33,0,0,1,4,2,1,0,4,0,2,0,0,1,35000.0,15,15,15,15,5,1,0,1,1,0,0,1,1,0,0,0,0,16730.0,6,4200.0,0,30,48.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,1,1,91,91,12.552301255230125
183,0,50,1,1,0,3,2,0,0,8,8,3,1,5,0,8000.0,56,58,58,54,4,0,0,0,0,0,0,0,0,0,0,0,0,40000.0,8,12300.0,0,276,81.93389388228472,1,0,1,1,1,4,0,0,0.0,0.0,0.0,0,1,167,170,1.6
184,0,48,0,0,0,4,2,0,0,4,5,0,0,1,1,18000.0,47,46,46,44,5,0,0,0,0,0,0,0,0,0,0,0,0,17466.0,5,1759.0,1,48,168.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,0,1,416,415,5.152868430092752
185,0,36,0,0,0,3,2,3,2,2,1,4,0,1,1,17000.0,37,37,37,35,0,0,0,0,0,0,0,1,1,0,0,0,0,6800.0,4,4000.0,1,192,60.0,1,1,0,1,1,4,0,0,0.0,0.0,0.0,1,1,235,239,10.0
186,0,34,0,0,1,0,1,2,0,10,0,2,0,0,0,6000.0,5,5,5,5,4,1,0,1,1,0,1,0,0,0,0,0,0,6100.0,12,1000.0,1,36,12.0,0,0,0,2,1,6,0,0,0.0,0.0,0.0,1,1,292,292,11.80327868852459
187,0,23,0,0,1,4,2,0,3,5,0,2,0,1,3,5500.0,17,17,17,17,3,0,0,0,0,0,0,0,0,1,0,0,0,4888.0,6,862.0,0,74,23.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,3,1,206,202,6.751227495908347
188,0,29,0,0,1,4,2,3,0,3,1,2,0,1,1,28000.0,10,10,10,10,5,1,0,1,1,0,1,0,0,0,0,0,0,18643.0,5,1877.0,1,36,18.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,3,1,252,254,7.509520999839082
189,0,47,0,0,0,0,2,1,0,4,1,2,0,1,0,9000.0,30,30,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,7900.0,6,500.0,1,24,84.0,1,0,0,1,1,5,0,0,0.0,0.0,0.0,0,1,331,324,6.8354430379746836
190,0,34,0,0,0,3,0,0,2,2,1,2,0,2,0,14000.0,26,26,26,26,7,1,0,1,1,0,0,0,0,1,0,0,0,20000.0,8,3484.0,0,36,36.0,0,0,0,1,1,5,0,0,0.0,0.0,0.0,1,1,674,674,5.6
